projectId,status,updateTime,financeAmount,due,loanPurpose,returnWay,returnFrom
10000010000001008,9,2015-04-13 18:06:44,5230000.0,12,1,0,1
10000010000001009,10,2015-04-28 18:06:44,2760000.0,23,1,2,3
10000010000001010,10,2015-04-17 18:06:44,530000.0,11,0,6,3
10000010000001011,10,2015-05-28 18:06:44,4570000.0,9,1,3,2
10000010000001012,10,2015-06-08 18:06:44,2170000.0,21,1,6,3
10000010000001013,9,2015-04-11 18:06:44,900000.0,19,1,4,1
10000010000001014,10,2015-04-29 18:06:44,4120000.0,22,0,0,3
10000010000001015,9,2015-03-17 18:06:44,3250000.0,13,1,6,1
10000010000001016,10,2015-03-24 18:06:44,4710000.0,21,1,1,2
10000010000001017,10,2015-05-18 18:06:44,4380000.0,0,0,2,1
10000010000001018,10,2015-04-21 18:06:44,1680000.0,8,0,4,3
10000010000001019,9,2015-04-25 18:06:44,4460000.0,1,1,0,0
10000010000001020,9,2015-05-14 18:06:44,2020000.0,7,0,5,2
10000010000001021,10,2015-05-28 18:06:44,970000.0,3,1,3,0
10000010000001022,10,2015-04-07 18:06:44,3500000.0,18,1,3,2
10000010000001023,9,2015-03-12 18:06:44,1780000.0,12,1,2,0
10000010000001024,10,2015-05-01 18:06:44,3690000.0,11,1,4,0
10000010000001025,9,2015-04-26 18:06:44,1450000.0,2,1,4,1
10000010000001026,9,2015-05-14 18:06:44,4770000.0,4,1,4,2
10000010000001027,10,2015-04-25 18:06:44,2650000.0,3,0,5,0
10000010000001028,9,2015-05-16 18:06:44,3580000.0,2,1,4,2
10000010000001029,9,2015-03-27 18:06:44,670000.0,15,1,0,2
10000010000001030,10,2015-05-24 18:06:44,4140000.0,13,1,1,0
10000010000001031,9,2015-06-03 18:06:44,3720000.0,15,0,2,3
10000010000001032,10,2015-04-18 18:06:44,900000.0,13,0,4,2
10000010000001033,9,2015-05-25 18:06:44,1160000.0,9,0,5,2
10000010000001034,9,2015-04-22 18:06:44,4950000.0,9,0,5,1
10000010000001035,9,2015-05-04 18:06:44,1960000.0,13,1,3,0
10000010000001036,9,2015-05-28 18:06:44,1350000.0,14,0,5,0
10000010000001037,10,2015-05-26 18:06:44,3950000.0,17,0,5,2
10000010000001038,10,2015-05-21 18:06:44,670000.0,11,0,0,0
10000010000001039,9,2015-05-27 18:06:44,2690000.0,9,0,5,0
10000010000001040,10,2015-05-10 18:06:44,1980000.0,14,1,5,0
10000010000001041,9,2015-04-29 18:06:44,2680000.0,18,1,4,2
10000010000001042,9,2015-04-25 18:06:44,790000.0,13,0,3,1
10000010000001043,9,2015-03-29 18:06:44,4980000.0,18,1,6,2
10000010000001044,9,2015-03-19 18:06:44,3850000.0,17,1,2,1
10000010000001045,10,2015-03-31 18:06:44,1480000.0,17,1,3,0
10000010000001046,10,2015-04-22 18:06:44,730000.0,3,0,2,1
10000010000001047,10,2015-05-27 18:06:44,640000.0,13,0,4,1
10000010000001048,10,2015-04-24 18:06:44,2350000.0,13,0,1,1
10000010000001049,10,2015-05-09 18:06:44,4530000.0,22,0,1,2
10000010000001050,10,2015-05-22 18:06:44,4670000.0,2,0,4,1
10000010000001051,10,2015-05-03 18:06:44,3870000.0,22,1,3,1
10000010000001052,9,2015-03-13 18:06:44,5340000.0,13,0,5,2
10000010000001053,10,2015-05-03 18:06:44,3720000.0,16,0,4,2
10000010000001054,10,2015-03-29 18:06:44,1080000.0,13,0,5,0
10000010000001055,10,2015-04-30 18:06:44,2360000.0,23,0,5,0
10000010000001056,10,2015-03-17 18:06:44,5100000.0,5,0,3,0
10000010000001057,10,2015-06-09 18:06:44,4500000.0,15,0,2,2
10000010000001058,10,2015-05-05 18:06:44,4210000.0,24,0,5,0
10000010000001059,9,2015-04-08 18:06:44,3340000.0,21,1,5,1
10000010000001060,9,2015-05-31 18:06:44,4220000.0,24,1,4,1
10000010000001061,10,2015-05-02 18:06:44,3600000.0,17,1,0,2
10000010000001062,10,2015-03-27 18:06:44,4350000.0,15,1,1,3
10000010000001063,10,2015-04-21 18:06:44,530000.0,11,1,4,3
10000010000001064,10,2015-04-05 18:06:44,1180000.0,16,0,6,0
10000010000001065,9,2015-06-01 18:06:44,3670000.0,21,0,1,1
10000010000001066,10,2015-04-04 18:06:44,2470000.0,12,1,2,2
10000010000001067,10,2015-05-09 18:06:44,3700000.0,22,1,1,1
10000010000001068,9,2015-05-02 18:06:44,3860000.0,9,1,3,1
10000010000001069,9,2015-04-14 18:06:44,3690000.0,19,1,1,2
10000010000001070,9,2015-04-03 18:06:44,5120000.0,14,0,1,1
10000010000001071,10,2015-04-01 18:06:44,5500000.0,7,0,3,3
10000010000001072,9,2015-03-12 18:06:44,2580000.0,3,0,5,1
10000010000001073,9,2015-03-22 18:06:44,5380000.0,10,0,6,1
10000010000001074,10,2015-03-21 18:06:44,3480000.0,24,1,3,1
10000010000001075,10,2015-04-29 18:06:44,3270000.0,18,0,6,0
10000010000001076,10,2015-03-15 18:06:44,5410000.0,20,1,2,1
10000010000001077,9,2015-03-13 18:06:44,3730000.0,16,1,6,0
10000010000001078,9,2015-04-22 18:06:44,3610000.0,8,1,2,2
10000010000001079,10,2015-03-18 18:06:44,5480000.0,10,0,2,0
10000010000001080,10,2015-05-15 18:06:44,2180000.0,1,0,4,0
10000010000001081,10,2015-04-14 18:06:44,5350000.0,9,0,3,1
10000010000001082,9,2015-04-11 18:06:44,5090000.0,9,1,3,1
10000010000001083,10,2015-03-17 18:06:44,2830000.0,5,0,1,3
10000010000001084,9,2015-04-04 18:06:44,890000.0,16,0,4,0
10000010000001085,9,2015-06-09 18:06:44,670000.0,1,0,6,2
10000010000001086,10,2015-03-19 18:06:44,3290000.0,3,1,2,0
10000010000001087,9,2015-04-06 18:06:44,5130000.0,5,1,5,0
10000010000001088,10,2015-03-13 18:06:44,3420000.0,8,0,3,1
10000010000001089,9,2015-04-08 18:06:44,3090000.0,22,0,6,0
10000010000001090,9,2015-04-19 18:06:44,3200000.0,20,1,2,2
10000010000001091,10,2015-05-19 18:06:44,2890000.0,3,0,4,0
10000010000001092,9,2015-05-13 18:06:44,4190000.0,10,0,3,2
10000010000001093,10,2015-05-03 18:06:44,1580000.0,23,1,2,0
10000010000001094,9,2015-04-29 18:06:44,4310000.0,12,0,6,1
10000010000001095,10,2015-05-12 18:06:44,4870000.0,7,0,5,3
10000010000001096,10,2015-05-15 18:06:44,4980000.0,20,1,1,1
10000010000001097,10,2015-04-14 18:06:44,5460000.0,19,0,0,1
10000010000001098,10,2015-03-31 18:06:44,730000.0,24,1,2,2
10000010000001099,9,2015-05-09 18:06:44,3460000.0,15,0,5,1
10000010000001100,9,2015-04-14 18:06:44,5240000.0,1,0,2,1
10000010000001101,10,2015-05-22 18:06:44,5150000.0,16,0,4,1
10000010000001102,10,2015-04-16 18:06:44,4140000.0,16,0,1,1
10000010000001103,10,2015-03-12 18:06:44,4980000.0,24,0,6,0
10000010000001104,10,2015-04-11 18:06:44,1000000.0,18,0,6,3
10000010000001105,10,2015-06-05 18:06:44,2540000.0,10,1,6,2
10000010000001106,10,2015-05-10 18:06:44,4420000.0,22,0,6,3
10000010000001107,9,2015-05-27 18:06:44,3690000.0,1,0,0,3
10000010000001108,10,2015-06-07 18:06:44,1050000.0,7,0,0,2
10000010000001109,10,2015-05-14 18:06:44,1040000.0,10,0,5,1
10000010000001110,10,2015-04-08 18:06:44,4350000.0,16,1,5,0
10000010000001111,10,2015-03-21 18:06:44,4290000.0,21,0,5,3
10000010000001112,9,2015-03-16 18:06:44,590000.0,13,0,2,2
10000010000001113,10,2015-04-06 18:06:44,1480000.0,20,1,6,3
10000010000001114,9,2015-04-20 18:06:44,4090000.0,8,1,3,2
10000010000001115,10,2015-05-23 18:06:44,2760000.0,4,1,2,2
10000010000001116,9,2015-05-11 18:06:44,5260000.0,24,0,2,1
10000010000001117,10,2015-05-03 18:06:44,740000.0,19,1,6,3
10000010000001118,9,2015-03-20 18:06:44,2980000.0,11,1,2,0
10000010000001119,10,2015-04-23 18:06:44,2390000.0,6,1,3,0
10000010000001120,9,2015-06-06 18:06:44,4840000.0,20,1,1,1
10000010000001121,9,2015-04-19 18:06:44,1760000.0,5,1,6,2
10000010000001122,10,2015-05-01 18:06:44,3700000.0,13,1,6,0
10000010000001123,9,2015-06-07 18:06:44,4670000.0,17,1,5,1
10000010000001124,9,2015-04-14 18:06:44,2000000.0,13,0,0,2
10000010000001125,9,2015-05-31 18:06:44,820000.0,20,0,4,0
10000010000001126,9,2015-04-18 18:06:44,3200000.0,4,1,2,3
10000010000001127,9,2015-05-13 18:06:44,2570000.0,8,0,0,0
10000010000001128,9,2015-03-25 18:06:44,3380000.0,12,0,1,1
10000010000001129,9,2015-05-17 18:06:44,3690000.0,7,0,2,2
10000010000001130,10,2015-04-16 18:06:44,5050000.0,18,0,1,3
10000010000001131,10,2015-04-03 18:06:44,2420000.0,9,0,5,1
10000010000001132,10,2015-05-05 18:06:44,3690000.0,7,1,6,0
10000010000001133,9,2015-04-09 18:06:44,3640000.0,16,0,4,3
10000010000001134,9,2015-05-22 18:06:44,4840000.0,20,0,5,1
10000010000001135,9,2015-04-25 18:06:44,2280000.0,0,0,1,1
10000010000001136,9,2015-04-30 18:06:44,4750000.0,4,1,5,3
10000010000001137,9,2015-05-17 18:06:44,4690000.0,3,1,1,3
10000010000001138,9,2015-04-21 18:06:44,5140000.0,12,0,1,1
10000010000001139,9,2015-05-31 18:06:44,5470000.0,7,1,0,3
10000010000001140,10,2015-03-18 18:06:44,5270000.0,21,0,1,3
10000010000001141,10,2015-04-01 18:06:44,2160000.0,16,0,5,3
10000010000001142,9,2015-05-26 18:06:44,4960000.0,2,1,2,2
10000010000001143,10,2015-04-23 18:06:44,2250000.0,19,0,3,0
10000010000001144,10,2015-05-09 18:06:44,1020000.0,14,1,1,3
10000010000001145,9,2015-05-15 18:06:44,5200000.0,3,0,4,2
10000010000001146,9,2015-03-27 18:06:44,3690000.0,5,0,6,0
10000010000001147,9,2015-04-01 18:06:44,4640000.0,5,0,0,1
10000010000001148,9,2015-05-26 18:06:44,1980000.0,13,0,3,1
10000010000001149,10,2015-05-02 18:06:44,5150000.0,20,0,4,3
10000010000001150,9,2015-03-13 18:06:44,2380000.0,6,1,4,3
10000010000001151,10,2015-05-29 18:06:44,2290000.0,3,1,4,3
10000010000001152,9,2015-05-17 18:06:44,980000.0,13,0,1,2
10000010000001153,9,2015-05-06 18:06:44,4430000.0,24,1,2,2
10000010000001154,10,2015-04-20 18:06:44,2250000.0,10,0,5,3
10000010000001155,9,2015-05-19 18:06:44,4770000.0,1,0,3,3
10000010000001156,9,2015-05-31 18:06:44,3990000.0,23,0,1,2
10000010000001157,10,2015-06-09 18:06:44,2050000.0,17,0,0,3
10000010000001158,9,2015-04-25 18:06:44,5100000.0,2,0,6,3
10000010000001159,9,2015-05-08 18:06:44,1600000.0,3,1,3,2
10000010000001160,9,2015-06-01 18:06:44,3880000.0,19,0,1,3
10000010000001161,10,2015-05-25 18:06:44,2420000.0,14,0,2,0
10000010000001162,10,2015-04-28 18:06:44,2290000.0,5,1,2,0
10000010000001163,10,2015-05-24 18:06:44,2530000.0,7,1,2,2
10000010000001164,10,2015-04-15 18:06:44,4360000.0,13,1,3,1
10000010000001165,10,2015-05-26 18:06:44,1340000.0,14,1,5,2
10000010000001166,10,2015-06-03 18:06:44,1800000.0,5,1,4,2
10000010000001167,9,2015-05-28 18:06:44,4280000.0,11,1,5,1
10000010000001168,10,2015-06-03 18:06:44,680000.0,13,1,6,1
10000010000001169,10,2015-05-13 18:06:44,4220000.0,20,0,5,2
10000010000001170,9,2015-03-23 18:06:44,4640000.0,14,1,4,0
10000010000001171,9,2015-03-24 18:06:44,1900000.0,1,0,3,2
10000010000001172,9,2015-05-07 18:06:44,1710000.0,14,1,6,0
10000010000001173,10,2015-03-15 18:06:44,1720000.0,4,1,0,1
10000010000001174,10,2015-04-22 18:06:44,2860000.0,6,1,0,1
10000010000001175,10,2015-03-21 18:06:44,3060000.0,5,0,2,0
10000010000001176,10,2015-04-26 18:06:44,560000.0,13,1,3,0
10000010000001177,9,2015-03-22 18:06:44,4260000.0,9,1,3,1
10000010000001178,10,2015-04-29 18:06:44,1330000.0,2,0,6,2
10000010000001179,9,2015-04-30 18:06:44,610000.0,19,0,0,3
10000010000001180,10,2015-04-27 18:06:44,3790000.0,9,1,0,3
10000010000001181,9,2015-03-14 18:06:44,1520000.0,6,0,1,1
10000010000001182,10,2015-05-23 18:06:44,5190000.0,4,0,3,2
10000010000001183,9,2015-04-08 18:06:44,2970000.0,7,1,2,0
10000010000001184,9,2015-04-26 18:06:44,4060000.0,17,0,0,1
10000010000001185,10,2015-03-22 18:06:44,1510000.0,21,1,4,3
10000010000001186,9,2015-06-07 18:06:44,4330000.0,12,1,4,2
10000010000001187,9,2015-05-14 18:06:44,1940000.0,12,0,2,2
10000010000001188,10,2015-04-14 18:06:44,2850000.0,9,0,5,0
10000010000001189,9,2015-05-31 18:06:44,2970000.0,14,0,6,0
10000010000001190,10,2015-04-17 18:06:44,4690000.0,22,1,2,0
10000010000001191,9,2015-04-15 18:06:44,1430000.0,11,1,1,0
10000010000001192,10,2015-03-22 18:06:44,900000.0,18,0,3,2
10000010000001193,10,2015-06-02 18:06:44,4600000.0,10,1,0,0
10000010000001194,9,2015-04-16 18:06:44,3210000.0,4,0,3,1
10000010000001195,10,2015-04-05 18:06:44,4050000.0,2,1,3,0
10000010000001196,10,2015-04-21 18:06:44,4810000.0,22,1,2,1
10000010000001197,10,2015-06-06 18:06:44,780000.0,24,1,4,0
10000010000001198,9,2015-04-07 18:06:44,2120000.0,0,1,5,3
10000010000001199,10,2015-04-20 18:06:44,3750000.0,24,0,1,1
10000010000001200,9,2015-06-01 18:06:44,5130000.0,11,0,1,0
10000010000001201,10,2015-04-01 18:06:44,4370000.0,8,0,6,2
10000010000001202,10,2015-04-08 18:06:44,1950000.0,20,1,4,2
10000010000001203,10,2015-04-14 18:06:44,4070000.0,18,0,1,3
10000010000001204,10,2015-04-03 18:06:44,590000.0,14,1,0,0
10000010000001205,9,2015-04-24 18:06:44,5070000.0,15,0,0,1
10000010000001206,10,2015-05-31 18:06:44,1320000.0,20,0,3,3
10000010000001207,9,2015-04-29 18:06:44,1630000.0,22,0,4,3
10000010000001208,9,2015-04-13 18:06:44,1540000.0,15,1,3,2
10000010000001209,9,2015-04-07 18:06:44,5420000.0,12,1,3,1
10000010000001210,9,2015-03-20 18:06:44,2670000.0,2,0,3,2
10000010000001211,9,2015-03-24 18:06:44,1610000.0,13,0,6,0
10000010000001212,9,2015-04-14 18:06:44,2130000.0,18,1,6,0
10000010000001213,9,2015-03-30 18:06:44,1370000.0,9,0,1,0
10000010000001214,9,2015-05-02 18:06:44,2690000.0,21,0,2,0
10000010000001215,9,2015-03-20 18:06:44,1220000.0,23,1,6,1
10000010000001216,9,2015-04-25 18:06:44,5390000.0,9,0,6,1
10000010000001217,9,2015-04-09 18:06:44,3030000.0,6,0,4,2
10000010000001218,9,2015-06-04 18:06:44,3860000.0,9,1,4,2
10000010000001219,9,2015-05-28 18:06:44,1690000.0,10,0,5,0
10000010000001220,9,2015-05-02 18:06:44,1090000.0,12,1,3,0
10000010000001221,9,2015-05-01 18:06:44,3460000.0,19,0,5,2
10000010000001222,9,2015-05-07 18:06:44,4790000.0,8,0,4,3
10000010000001223,10,2015-05-19 18:06:44,2430000.0,11,0,3,1
10000010000001224,10,2015-03-29 18:06:44,4430000.0,6,1,3,0
10000010000001225,9,2015-05-20 18:06:44,1870000.0,4,0,1,0
10000010000001226,10,2015-05-07 18:06:44,2850000.0,6,0,0,1
10000010000001227,10,2015-05-24 18:06:44,2170000.0,1,1,5,3
10000010000001228,10,2015-03-12 18:06:44,510000.0,1,0,2,3
10000010000001229,10,2015-04-05 18:06:44,3990000.0,22,1,0,1
10000010000001230,10,2015-04-26 18:06:44,2270000.0,23,0,4,0
10000010000001231,9,2015-04-17 18:06:44,3880000.0,6,0,0,0
10000010000001232,9,2015-04-18 18:06:44,1680000.0,20,1,3,2
10000010000001233,10,2015-05-29 18:06:44,3750000.0,12,0,6,1
10000010000001234,9,2015-04-05 18:06:44,2480000.0,10,0,1,1
10000010000001235,9,2015-05-07 18:06:44,5480000.0,18,0,5,2
10000010000001236,10,2015-05-15 18:06:44,5110000.0,14,0,3,2
10000010000001237,10,2015-06-06 18:06:44,4680000.0,20,1,3,3
10000010000001238,10,2015-05-09 18:06:44,2090000.0,8,0,3,2
10000010000001239,10,2015-06-07 18:06:44,3090000.0,4,0,0,3
10000010000001240,9,2015-03-16 18:06:44,2120000.0,20,0,1,1
10000010000001241,9,2015-05-08 18:06:44,4950000.0,17,0,2,1
10000010000001242,9,2015-06-06 18:06:44,2750000.0,9,1,1,1
10000010000001243,10,2015-03-20 18:06:44,4540000.0,2,1,3,2
10000010000001244,9,2015-03-22 18:06:44,530000.0,9,1,5,0
10000010000001245,9,2015-05-26 18:06:44,1370000.0,14,0,0,3
10000010000001246,10,2015-04-12 18:06:44,790000.0,17,1,2,2
10000010000001247,10,2015-06-09 18:06:44,3360000.0,7,1,0,1
10000010000001248,10,2015-03-26 18:06:44,3720000.0,22,0,1,0
10000010000001249,10,2015-04-20 18:06:44,2360000.0,17,0,6,2
10000010000001250,10,2015-05-07 18:06:44,3330000.0,19,1,3,0
10000010000001251,10,2015-05-05 18:06:44,4780000.0,24,1,3,2
10000010000001252,10,2015-06-06 18:06:44,4850000.0,7,0,6,0
10000010000001253,10,2015-04-22 18:06:44,3310000.0,4,0,4,0
10000010000001254,9,2015-03-18 18:06:44,3230000.0,8,1,0,0
10000010000001255,9,2015-03-17 18:06:44,3550000.0,4,0,3,3
10000010000001256,10,2015-05-17 18:06:44,900000.0,0,1,2,3
10000010000001257,10,2015-04-24 18:06:44,1450000.0,11,1,2,1
10000010000001258,10,2015-03-31 18:06:44,5430000.0,18,0,5,2
10000010000001259,9,2015-04-30 18:06:44,4690000.0,15,1,3,0
10000010000001260,10,2015-04-16 18:06:44,4250000.0,21,1,1,0
10000010000001261,10,2015-03-27 18:06:44,2030000.0,21,1,5,3
10000010000001262,9,2015-05-25 18:06:44,3360000.0,13,1,2,1
10000010000001263,10,2015-04-22 18:06:44,3300000.0,0,1,4,1
10000010000001264,9,2015-04-02 18:06:44,3590000.0,22,1,1,0
10000010000001265,9,2015-03-16 18:06:44,4210000.0,24,1,2,1
10000010000001266,10,2015-04-18 18:06:44,3510000.0,5,0,0,2
10000010000001267,10,2015-05-08 18:06:44,780000.0,5,1,0,1
10000010000001268,10,2015-06-03 18:06:44,1130000.0,24,0,1,1
10000010000001269,10,2015-04-29 18:06:44,5400000.0,0,0,5,0
10000010000001270,10,2015-04-20 18:06:44,1910000.0,6,1,6,1
10000010000001271,10,2015-04-19 18:06:44,4330000.0,13,0,6,1
10000010000001272,10,2015-04-26 18:06:44,1170000.0,0,1,4,0
10000010000001273,9,2015-04-26 18:06:44,2970000.0,14,1,5,3
10000010000001274,9,2015-04-19 18:06:44,1390000.0,5,1,3,1
10000010000001275,10,2015-04-23 18:06:44,1850000.0,0,1,6,2
10000010000001276,9,2015-04-25 18:06:44,2810000.0,21,1,4,2
10000010000001277,10,2015-03-22 18:06:44,1340000.0,7,0,1,2
10000010000001278,10,2015-03-22 18:06:44,4250000.0,5,1,2,3
10000010000001279,10,2015-05-20 18:06:44,1830000.0,0,1,2,3
10000010000001280,10,2015-05-17 18:06:44,3870000.0,4,1,0,1
10000010000001281,9,2015-05-29 18:06:44,3690000.0,11,1,3,1
10000010000001282,10,2015-03-25 18:06:44,5420000.0,5,0,6,2
10000010000001283,9,2015-05-15 18:06:44,4300000.0,2,0,1,0
10000010000001284,9,2015-05-02 18:06:44,680000.0,4,1,5,2
10000010000001285,9,2015-06-01 18:06:44,1430000.0,4,0,2,2
10000010000001286,10,2015-05-24 18:06:44,5370000.0,0,0,6,0
10000010000001287,10,2015-04-03 18:06:44,1830000.0,18,0,4,2
10000010000001288,9,2015-03-19 18:06:44,730000.0,6,0,0,2
10000010000001289,9,2015-06-09 18:06:44,5450000.0,1,0,1,1
10000010000001290,9,2015-04-27 18:06:44,3870000.0,19,0,0,1
10000010000001291,10,2015-04-28 18:06:44,2680000.0,24,0,4,1
10000010000001292,10,2015-06-02 18:06:44,520000.0,24,0,4,0
10000010000001293,10,2015-03-31 18:06:44,5020000.0,10,1,5,0
10000010000001294,9,2015-04-25 18:06:44,1140000.0,10,0,5,0
10000010000001295,10,2015-04-25 18:06:44,2590000.0,15,1,3,0
10000010000001296,10,2015-03-22 18:06:44,2060000.0,23,0,4,1
10000010000001297,9,2015-05-24 18:06:44,820000.0,12,0,1,0
10000010000001298,10,2015-04-13 18:06:44,4130000.0,17,0,2,2
10000010000001299,10,2015-05-01 18:06:44,740000.0,16,0,2,3
10000010000001300,9,2015-05-01 18:06:44,2750000.0,7,0,1,1
10000010000001301,9,2015-05-25 18:06:44,4030000.0,0,1,4,0
10000010000001302,9,2015-04-11 18:06:44,3580000.0,6,1,4,1
10000010000001303,9,2015-03-14 18:06:44,1810000.0,21,0,1,0
10000010000001304,9,2015-05-16 18:06:44,1530000.0,23,1,2,2
10000010000001305,9,2015-04-29 18:06:44,4290000.0,22,0,4,3
10000010000001306,9,2015-04-13 18:06:44,3800000.0,13,0,2,2
10000010000001307,10,2015-04-09 18:06:44,1860000.0,9,0,6,3
10000010000001308,9,2015-04-21 18:06:44,1130000.0,6,1,6,0
10000010000001309,10,2015-05-28 18:06:44,4910000.0,7,0,6,3
10000010000001310,10,2015-04-17 18:06:44,1330000.0,23,1,5,0
10000010000001311,9,2015-04-02 18:06:44,5390000.0,8,1,2,2
10000010000001312,10,2015-03-29 18:06:44,4510000.0,5,0,0,2
10000010000001313,9,2015-05-11 18:06:44,4810000.0,0,1,0,2
10000010000001314,9,2015-05-30 18:06:44,2000000.0,12,0,0,2
10000010000001315,10,2015-03-21 18:06:44,1660000.0,15,0,4,0
10000010000001316,9,2015-04-23 18:06:44,1130000.0,10,0,0,3
10000010000001317,9,2015-04-03 18:06:44,1580000.0,6,1,2,0
10000010000001318,10,2015-04-03 18:06:44,1280000.0,24,0,2,3
10000010000001319,9,2015-05-25 18:06:44,5350000.0,18,0,1,1
10000010000001320,9,2015-06-02 18:06:44,4210000.0,19,0,5,3
10000010000001321,9,2015-03-12 18:06:44,1380000.0,20,0,0,3
10000010000001322,9,2015-05-20 18:06:44,1990000.0,23,0,1,3
10000010000001323,10,2015-06-01 18:06:44,2400000.0,19,1,2,3
10000010000001324,10,2015-03-14 18:06:44,3070000.0,24,0,5,0
10000010000001325,9,2015-05-08 18:06:44,2020000.0,11,1,6,1
10000010000001326,9,2015-06-07 18:06:44,5420000.0,2,1,1,2
10000010000001327,10,2015-05-10 18:06:44,950000.0,11,1,0,0
10000010000001328,10,2015-05-17 18:06:44,4250000.0,9,1,6,3
10000010000001329,10,2015-04-26 18:06:44,2520000.0,1,1,5,0
10000010000001330,9,2015-06-02 18:06:44,2580000.0,20,1,3,3
10000010000001331,10,2015-04-21 18:06:44,5410000.0,3,0,1,2
10000010000001332,9,2015-05-06 18:06:44,4190000.0,16,0,3,0
10000010000001333,9,2015-05-11 18:06:44,1400000.0,22,0,1,1
10000010000001334,10,2015-06-05 18:06:44,2430000.0,12,0,4,1
10000010000001335,9,2015-05-31 18:06:44,5250000.0,2,0,6,2
10000010000001336,10,2015-05-31 18:06:44,4650000.0,15,1,5,2
10000010000001337,9,2015-05-23 18:06:44,880000.0,21,1,0,2
10000010000001338,9,2015-05-21 18:06:44,2210000.0,5,1,1,1
10000010000001339,9,2015-05-08 18:06:44,710000.0,9,1,2,2
10000010000001340,9,2015-03-29 18:06:44,560000.0,5,1,6,3
10000010000001341,9,2015-04-20 18:06:44,5190000.0,24,0,0,2
10000010000001342,10,2015-04-08 18:06:44,3810000.0,21,0,2,3
10000010000001343,9,2015-05-20 18:06:44,4250000.0,10,1,0,1
10000010000001344,10,2015-05-24 18:06:44,1280000.0,21,0,1,3
10000010000001345,9,2015-04-24 18:06:44,2570000.0,2,0,0,3
10000010000001346,9,2015-03-18 18:06:44,4020000.0,17,1,0,2
10000010000001347,9,2015-05-28 18:06:44,3520000.0,22,0,4,3
10000010000001348,9,2015-06-08 18:06:44,2360000.0,3,0,4,0
10000010000001349,9,2015-04-18 18:06:44,980000.0,0,1,4,1
10000010000001350,10,2015-04-04 18:06:44,1180000.0,16,1,6,0
10000010000001351,10,2015-06-09 18:06:44,5200000.0,2,0,4,0
10000010000001352,9,2015-04-21 18:06:44,2570000.0,7,0,4,1
10000010000001353,10,2015-05-01 18:06:44,620000.0,24,0,1,1
10000010000001354,9,2015-03-20 18:06:44,2860000.0,23,1,2,2
10000010000001355,10,2015-05-27 18:06:44,3810000.0,17,1,5,3
10000010000001356,10,2015-04-19 18:06:44,2920000.0,15,1,5,0
10000010000001357,9,2015-04-16 18:06:44,4490000.0,12,0,3,0
10000010000001358,10,2015-04-17 18:06:44,4750000.0,20,1,6,0
10000010000001359,9,2015-03-16 18:06:44,1480000.0,17,1,1,1
10000010000001360,9,2015-04-19 18:06:44,4640000.0,17,1,4,0
10000010000001361,9,2015-05-21 18:06:44,2990000.0,13,0,6,2
10000010000001362,10,2015-04-22 18:06:44,900000.0,15,1,5,0
10000010000001363,10,2015-03-29 18:06:44,910000.0,9,0,0,3
10000010000001364,9,2015-04-19 18:06:44,4150000.0,20,1,3,2
10000010000001365,10,2015-04-01 18:06:44,3080000.0,23,1,6,0
10000010000001366,10,2015-05-11 18:06:44,1160000.0,10,0,6,2
10000010000001367,10,2015-05-29 18:06:44,880000.0,18,1,3,1
10000010000001368,9,2015-06-03 18:06:44,2400000.0,10,0,4,2
10000010000001369,9,2015-05-27 18:06:44,2000000.0,3,1,1,2
10000010000001370,9,2015-05-04 18:06:44,2350000.0,13,1,6,0
10000010000001371,9,2015-03-18 18:06:44,4730000.0,9,1,3,3
10000010000001372,9,2015-04-21 18:06:44,4270000.0,22,0,1,2
10000010000001373,9,2015-03-15 18:06:44,3350000.0,15,0,4,3
10000010000001374,9,2015-05-12 18:06:44,5170000.0,21,1,2,1
10000010000001375,9,2015-04-01 18:06:44,2410000.0,6,1,5,1
10000010000001376,9,2015-03-21 18:06:44,1910000.0,22,0,2,0
10000010000001377,9,2015-04-14 18:06:44,4130000.0,3,0,3,1
10000010000001378,10,2015-03-25 18:06:44,5020000.0,18,0,5,3
10000010000001379,10,2015-05-31 18:06:44,2820000.0,6,0,1,0
10000010000001380,10,2015-04-17 18:06:44,2660000.0,21,1,3,0
10000010000001381,9,2015-03-12 18:06:44,2220000.0,18,1,6,0
10000010000001382,9,2015-05-25 18:06:44,2230000.0,6,1,3,1
10000010000001383,10,2015-06-07 18:06:44,5250000.0,7,0,4,1
10000010000001384,9,2015-05-01 18:06:44,5450000.0,22,1,6,2
10000010000001385,9,2015-05-23 18:06:44,1880000.0,20,1,5,0
10000010000001386,10,2015-04-06 18:06:44,2120000.0,4,0,3,2
10000010000001387,10,2015-04-18 18:06:44,2950000.0,8,1,5,0
10000010000001388,9,2015-04-19 18:06:44,3200000.0,10,1,4,0
10000010000001389,9,2015-04-26 18:06:44,4470000.0,17,0,3,3
10000010000001390,10,2015-05-20 18:06:44,2520000.0,0,1,6,0
10000010000001391,10,2015-03-31 18:06:44,2840000.0,3,0,5,1
10000010000001392,9,2015-03-12 18:06:44,4410000.0,10,1,5,2
10000010000001393,9,2015-03-16 18:06:44,5300000.0,1,0,1,3
10000010000001394,10,2015-04-12 18:06:44,1860000.0,23,0,6,0
10000010000001395,9,2015-05-01 18:06:44,1100000.0,11,0,2,3
10000010000001396,10,2015-05-25 18:06:44,2960000.0,1,1,3,1
